Date,Order_ID,Customer_ID,City,State,Region,Category,Product,Price,Qty,Sales,Delivery_Time
31-10-2024,SO67811,CUST 17723,New Delhi,Delhi,North,Furniture,Chairs,6290,4,22644,5
31-10-2024,SO67811,CUST 17723,Bhubaneswar,Odisha,East,Office Supplies,Bag,197,19,3369,4
31-10-2024,SO67812,CUST 21682,New Delhi,Delhi,North,Technology,Computer,14163,2,25493,1
31-10-2024,SO67816,CUST 12565,Bhilai,Chhattisgarh,Middle,Office Supplies,Envelopes,450,14,5670,3
31-10-2024,SO67773,CUST 20224,Agra,Uttar Pradesh,Middle,Office Supplies,Paper,851,20,15318,5
31-10-2024,SO67836,CUST 25308,Agra,Uttar Pradesh,Middle,Technology,Machines,14847,1,13362,5
31-10-2024,SO67798,CUST 15563,Raipur,Chhattisgarh,Middle,Furniture,Chairs,5773,6,31174,5
31-10-2024,SO67798,CUST 15563,Raipur,Chhattisgarh,Middle,Technology,Computer,10374,2,18673,5
31-10-2024,SO67792,CUST 21760,Mumbai,Maharashtra,West,Furniture,Chairs,5028,6,27151,5
31-10-2024,SO67792,CUST 21760,Faridabad,Haryana,North,Office Supplies,Paper,689,12,7441,1
31-10-2024,SO67779,CUST 14701,Guwahati,Assam,East,Furniture,Chairs,6805,6,36747,3
31-10-2024,SO67779,CUST 14701,Guwahati,Assam,East,Office Supplies,Envelopes,669,17,10236,1
31-10-2024,SO67779,CUST 14701,Guwahati,Assam,East,Furniture,Tables,6185,3,16700,4
31-10-2024,SO67827,CUST 25563,Bhubaneswar,Odisha,East,Technology,Computer,12300,2,22140,1
31-10-2024,SO67826,CUST 27719,Ajmer,Rajasthan,West,Furniture,Chairs,5555,3,14999,4
31-10-2024,SO67786,CUST 26494,Ajmer,Rajasthan,West,Furniture,Chairs,6893,6,37222,5
31-10-2024,SO67778,CUST 14155,New Delhi,Delhi,North,Technology,Computer,11486,2,20675,4
31-10-2024,SO67830,CUST 29264,Thane,Maharashtra,West,Technology,Computer,12192,2,21946,2
31-10-2024,SO67830,CUST 29264,Thane,Maharashtra,West,Office Supplies,Envelopes,703,10,6327,4
31-10-2024,SO67830,CUST 29264,Mysore,Karnataka,South,Office Supplies,Bag,371,17,5676,1
31-10-2024,SO67832,CUST 23463,Thane,Maharashtra,West,Furniture,Chairs,7726,6,41720,3
31-10-2024,SO67825,CUST 17922,Ajmer,Rajasthan,West,Furniture,Chairs,7302,5,32859,1
31-10-2024,SO67825,CUST 17922,Ajmer,Rajasthan,West,Furniture,Chairs,5698,4,20513,2
31-10-2024,SO67820,CUST 27763,New Delhi,Delhi,North,Office Supplies,Envelopes,541,20,9738,3
31-10-2024,SO67783,CUST 29269,Cuttack,Odisha,East,Furniture,Chairs,6726,3,18160,1
31-10-2024,SO67768,CUST 16697,Thiruvananthapuram,Kerala,South,Office Supplies,Envelopes,310,14,3906,3
31-10-2024,SO67860,CUST 15859,Thiruvananthapuram,Kerala,South,Office Supplies,Paper,878,10,7902,1
31-10-2024,SO67852,CUST 19419,Ranchi,Jharkhand,East,Office Supplies,Paper,698,12,7538,4
31-10-2024,SO67875,CUST 20571,Ranchi,Jharkhand,East,Office Supplies,Bag,214,10,1926,1
31-10-2024,SO67900,CUST 21269,Guwahati,Assam,East,Furniture,Chairs,6643,4,23915,5
31-10-2024,SO67900,CUST 21269,Nellore,Andhra Pradesh,South,Technology,Computer,14819,1,13337,5
31-10-2024,SO67866,CUST 20305,Patna,Bihar,East,Technology,Computer,12632,2,22738,3
31-10-2024,SO67859,CUST 24519,Patna,Bihar,East,Technology,Computer,11277,1,10149,3
31-10-2024,SO67859,CUST 24519,Patna,Bihar,East,Furniture,Chairs,6503,5,29264,3
31-10-2024,SO67903,CUST 12989,Patna,Bihar,East,Technology,Computer,12420,1,11178,5
31-10-2024,SO67903,CUST 12989,Patna,Bihar,East,Office Supplies,Envelopes,857,15,11570,4
31-10-2024,SO67862,CUST 22101,Bangalore,Karnataka,South,Office Supplies,Paper,753,13,8810,4
31-10-2024,SO67862,CUST 22101,Bangalore,Karnataka,South,Furniture,Chairs,7348,4,26453,1
31-10-2024,SO67878,CUST 13294,Jaipur,Rajasthan,West,Office Supplies,Paper,469,14,5909,2
31-10-2024,SO67839,CUST 11865,Surat,Gujarat,West,Office Supplies,Envelopes,484,13,5663,4
31-10-2024,SO67874,CUST 15108,Surat,Gujarat,West,Technology,Computer,11638,2,20948,3
31-10-2024,SO67874,CUST 15108,Surat,Gujarat,West,Furniture,Chairs,7960,5,35820,5
31-10-2024,SO67874,CUST 15108,Durg,Chhattisgarh,Middle,Office Supplies,Bag,389,20,7002,1
31-10-2024,SO67874,CUST 15108,Kochi,Kerala,South,Technology,Computer,14739,2,26530,4
31-10-2024,SO67850,CUST 14702,Durgapur,West Bengal,East,Office Supplies,Paper,112,12,1210,4
31-10-2024,SO67850,CUST 14702,Durgapur,West Bengal,East,Furniture,Chairs,6653,3,17963,4
31-10-2024,SO67842,CUST 16181,Mumbai,Maharashtra,West,Furniture,Chairs,7612,6,41105,5
31-10-2024,SO67853,CUST 18008,Chennai,Tamil Nadu,South,Furniture,Tables,6098,6,32929,5
31-10-2024,SO67853,CUST 18008,Rajkot,Gujarat,West,Office Supplies,Paper,193,11,1911,3
31-10-2024,SO67848,CUST 12736,Ajmer,Rajasthan,West,Office Supplies,Paper,372,15,5022,3
01-11-2024,SO67863,CUST 22102,Jaipur,Rajasthan,West,Technology,Computer,14526,2,26147,3
01-11-2024,SO67895,CUST 27521,Gorakhpur,Haryana,North,Technology,Computer,11311,2,20360,1
01-11-2024,SO67895,CUST 27521,Gorakhpur,Haryana,North,Technology,Computer,14157,1,12741,1
01-11-2024,SO67887,CUST 26752,Pune,Maharashtra,West,Furniture,Chairs,7931,4,28552,1
01-11-2024,SO67879,CUST 13172,Jammu,Jammu and Kashmir,North,Furniture,Chairs,7951,4,28624,5
01-11-2024,SO67879,CUST 13172,Agra,Uttar Pradesh,Middle,Furniture,Chairs,5824,6,31450,4
01-11-2024,SO67865,CUST 22053,Agra,Uttar Pradesh,Middle,Office Supplies,Paper,564,18,9137,4
01-11-2024,SO67882,CUST 16122,Bangalore,Karnataka,South,Office Supplies,Envelopes,369,17,5646,2
01-11-2024,SO67882,CUST 16122,Bangalore,Karnataka,South,Technology,Computer,11943,1,10749,4
01-11-2024,SO67844,CUST 27149,Bangalore,Karnataka,South,Office Supplies,Bag,227,10,2043,1
01-11-2024,SO67890,CUST 26024,Hyderabad,Telangana,South,Office Supplies,Bag,858,17,13127,1
01-11-2024,SO67893,CUST 21886,Hyderabad,Telangana,South,Furniture,Chairs,7026,5,31617,2
01-11-2024,SO67849,CUST 19057,Rajkot,Gujarat,West,Technology,Computer,10437,2,18787,3
01-11-2024,SO67849,CUST 19057,Rajkot,Gujarat,West,Office Supplies,Paper,888,11,8791,4
01-11-2024,SO67885,CUST 16100,Hyderabad,Telangana,South,Furniture,Chairs,5274,4,18986,2
01-11-2024,SO67885,CUST 16100,Brahmapur,Odisha,East,Technology,Machines,12654,2,22777,2
01-11-2024,SO67885,CUST 16100,Kanpur,Uttar Pradesh,Middle,Office Supplies,Envelopes,536,13,6271,1
01-11-2024,SO67898,CUST 23474,Pune,Maharashtra,West,Office Supplies,Paper,428,10,3852,3
01-11-2024,SO67851,CUST 25796,Bangalore,Karnataka,South,Furniture,Chairs,7567,3,20431,4
01-11-2024,SO67851,CUST 25796,Pune,Maharashtra,West,Furniture,Chairs,7794,5,35073,1
01-11-2024,SO67846,CUST 27580,Pune,Maharashtra,West,Office Supplies,Paper,633,17,9685,1
01-11-2024,SO67883,CUST 16908,Hyderabad,Telangana,South,Office Supplies,Paper,421,18,6820,1
01-11-2024,SO67872,CUST 20557,Kanpur,Uttar Pradesh,Middle,Technology,Machines,11319,2,20374,2
01-11-2024,SO67884,CUST 18377,Jaipur,Rajasthan,West,Furniture,Chairs,7124,3,19235,3
01-11-2024,SO67884,CUST 18377,Thane,Maharashtra,West,Office Supplies,Envelopes,262,16,3773,3
01-11-2024,SO67873,CUST 12862,Nellore,Andhra Pradesh,South,Office Supplies,Envelopes,611,17,9348,4
01-11-2024,SO67873,CUST 12862,Ajmer,Rajasthan,West,Office Supplies,Bag,434,10,3906,4
01-11-2024,SO67857,CUST 24765,Pune,Maharashtra,West,Office Supplies,Paper,879,20,15822,3
01-11-2024,SO67889,CUST 23663,Chennai,Tamil Nadu,South,Furniture,Chairs,6057,6,32708,3
01-11-2024,SO67854,CUST 29134,Nagpur,Maharashtra,West,Office Supplies,Paper,557,13,6517,2
01-11-2024,SO67888,CUST 21979,Vadodara,Gujarat,West,Technology,Computer,12255,2,22059,4
01-11-2024,SO67888,CUST 21979,Jaipur,Rajasthan,West,Office Supplies,Envelopes,143,17,2188,4
01-11-2024,SO67871,CUST 14693,Durgapur,West Bengal,East,Office Supplies,Envelopes,824,12,8899,5
01-11-2024,SO67871,CUST 14693,Mumbai,Maharashtra,West,Office Supplies,Paper,731,11,7237,3
01-11-2024,SO67880,CUST 12910,New Delhi,Delhi,North,Technology,Computer,11552,2,20794,5
01-11-2024,SO67894,CUST 15716,Madurai,Tamil Nadu,South,Office Supplies,Envelopes,590,10,5310,2
01-11-2024,SO67894,CUST 15716,Pune,Maharashtra,West,Office Supplies,Paper,518,10,4662,3
01-11-2024,SO67843,CUST 21884,Hyderabad,Telangana,South,Office Supplies,Envelopes,422,17,6457,2
01-11-2024,SO67843,CUST 21884,Surat,Gujarat,West,Furniture,Chairs,6774,4,24386,3
01-11-2024,SO67877,CUST 15712,Chennai,Tamil Nadu,South,Office Supplies,Bag,540,13,6318,2
01-11-2024,SO67876,CUST 21831,Guntur,Andhra Pradesh,South,Furniture,Chairs,6776,5,30492,2
01-11-2024,SO67939,CUST 16871,Chennai,Tamil Nadu,South,Office Supplies,Paper,213,15,2876,1
01-11-2024,SO67960,CUST 12124,Mangalore,Karnataka,South,Office Supplies,Paper,460,16,6624,5
01-11-2024,SO67960,CUST 12124,Mangalore,Karnataka,South,Office Supplies,Envelopes,142,20,2556,2
01-11-2024,SO67935,CUST 27188,Mumbai,Maharashtra,West,Office Supplies,Bag,928,14,11693,4
01-11-2024,SO67934,CUST 24879,Vadodara,Gujarat,West,Technology,Computer,11615,1,10454,2
01-11-2024,SO67943,CUST 26740,Thane,Maharashtra,West,Technology,Computer,10190,1,9171,5
01-11-2024,SO67936,CUST 14889,Thane,Maharashtra,West,Technology,Computer,10084,1,9076,1
01-11-2024,SO67956,CUST 28370,Thane,Maharashtra,West,Office Supplies,Bag,748,16,10771,4
01-11-2024,SO67956,CUST 28370,Nasik,Maharashtra,West,Office Supplies,Paper,422,17,6457,2
01-11-2024,SO67958,CUST 26818,Nasik,Maharashtra,West,Office Supplies,Bag,619,14,7799,3
01-11-2024,SO67958,CUST 26818,Mumbai,Maharashtra,West,Furniture,Chairs,6789,4,24440,3
01-11-2024,SO67958,CUST 26818,Mumbai,Maharashtra,West,Office Supplies,Paper,993,13,11618,1
01-11-2024,SO67924,CUST 17435,New Delhi,Delhi,North,Office Supplies,Bag,731,13,8553,5
01-11-2024,SO67924,CUST 17435,Bangalore,Karnataka,South,Office Supplies,Bag,601,18,9736,1
01-11-2024,SO67940,CUST 16818,Pune,Maharashtra,West,Technology,Computer,10084,2,18151,3
01-11-2024,SO67940,CUST 16818,Pune,Maharashtra,West,Technology,Computer,12778,1,11500,3
01-11-2024,SO67940,CUST 16818,Pune,Maharashtra,West,Technology,Computer,11729,2,21112,4
01-11-2024,SO67953,CUST 18414,Agra,Uttar Pradesh,Middle,Technology,Machines,10188,2,18338,3
01-11-2024,SO67951,CUST 21584,Gorakhpur,Haryana,North,Technology,Machines,12233,2,22019,2
01-11-2024,SO67949,CUST 23478,Kolkata,West Bengal,East,Furniture,Chairs,5022,6,27119,1
01-11-2024,SO67949,CUST 23478,Faridabad,Haryana,North,Furniture,Chairs,7720,6,41688,3
01-11-2024,SO67911,CUST 20892,Warangal,Telangana,South,Technology,Machines,14033,2,25259,4
01-11-2024,SO67911,CUST 20892,Mumbai,Maharashtra,West,Technology,Computer,11532,1,10379,5
01-11-2024,SO67950,CUST 26692,Gorakhpur,Haryana,North,Office Supplies,Paper,763,16,10987,4
01-11-2024,SO67950,CUST 26692,Kanpur,Uttar Pradesh,Middle,Technology,Computer,14997,2,26995,2
01-11-2024,SO67950,CUST 26692,Kanpur,Uttar Pradesh,Middle,Office Supplies,Paper,382,14,4813,2
01-11-2024,SO67950,CUST 26692,Kanpur,Uttar Pradesh,Middle,Furniture,Chairs,7720,5,34740,3
01-11-2024,SO67915,CUST 12106,Kota,Chhattisgarh,Middle,Office Supplies,Envelopes,856,10,7704,3
01-11-2024,SO67961,CUST 11028,Mumbai,Maharashtra,West,Furniture,Chairs,5878,5,26451,3
01-11-2024,SO67904,CUST 17073,Jaipur,Rajasthan,West,Technology,Machines,11491,2,20684,1
01-11-2024,SO67913,CUST 26479,New Delhi,Delhi,North,Furniture,Chairs,6304,6,34042,4
01-11-2024,SO67941,CUST 16095,Ahmedabad,Gujarat,West,Technology,Computer,13784,1,12406,2
01-11-2024,SO67927,CUST 15911,Ajmer,Rajasthan,West,Furniture,Tables,5083,4,18299,3
01-11-2024,SO67927,CUST 15911,Agra,Uttar Pradesh,Middle,Office Supplies,Paper,152,15,2052,1
01-11-2024,SO67931,CUST 26394,Agra,Uttar Pradesh,Middle,Furniture,Chairs,5355,3,14459,2
01-11-2024,SO67931,CUST 26394,Agra,Uttar Pradesh,Middle,Technology,Computer,13303,2,23945,2
01-11-2024,SO67957,CUST 13264,Gorakhpur,Haryana,North,Office Supplies,Paper,698,15,9423,4
01-11-2024,SO67910,CUST 19910,Chennai,Tamil Nadu,South,Technology,Computer,11599,2,20878,3
01-11-2024,SO67910,CUST 19910,Chennai,Tamil Nadu,South,Furniture,Chairs,7920,6,42768,1
01-11-2024,SO67910,CUST 19910,Srinagar,Jammu and Kashmir,North,Office Supplies,Paper,531,20,9558,1
01-11-2024,SO67930,CUST 19374,Srinagar,Jammu and Kashmir,North,Office Supplies,Bag,882,11,8732,5
01-11-2024,SO67930,CUST 19374,Nagpur,Maharashtra,West,Technology,Computer,10360,2,18648,3
01-11-2024,SO67905,CUST 17907,Nagpur,Maharashtra,West,Technology,Computer,11531,2,20756,4
01-11-2024,SO67905,CUST 17907,Surat,Gujarat,West,Office Supplies,Envelopes,101,14,1273,4
01-11-2024,SO67923,CUST 26730,Surat,Gujarat,West,Furniture,Chairs,5035,4,18126,3
01-11-2024,SO67945,CUST 21885,Surat,Gujarat,West,Office Supplies,Envelopes,890,18,14418,1
01-11-2024,SO67945,CUST 21885,Pune,Maharashtra,West,Furniture,Tables,7800,5,35100,4
01-11-2024,SO67945,CUST 21885,Pune,Maharashtra,West,Office Supplies,Bag,574,18,9299,5
01-11-2024,SO67912,CUST 28335,Coimbatore,Tamil Nadu,South,Office Supplies,Bag,474,18,7679,3
01-11-2024,SO67948,CUST 27406,New Delhi,Delhi,North,Office Supplies,Bag,520,12,5616,4
01-11-2024,SO67920,CUST 19767,New Delhi,Delhi,North,Furniture,Chairs,5923,6,31984,2
01-11-2024,SO67920,CUST 19767,Hyderabad,Telangana,South,Technology,Computer,10559,2,19006,5
01-11-2024,SO67959,CUST 15678,New Delhi,Delhi,North,Technology,Computer,13356,2,24041,4
01-11-2024,SO67906,CUST 19571,Warangal,Telangana,South,Office Supplies,Bag,699,15,9437,3
01-11-2024,SO67932,CUST 28467,Agra,Uttar Pradesh,Middle,Technology,Computer,14885,1,13397,4
01-11-2024,SO67932,CUST 28467,Agra,Uttar Pradesh,Middle,Office Supplies,Envelopes,634,17,9700,4
01-11-2024,SO67963,CUST 18046,Chennai,Tamil Nadu,South,Office Supplies,Envelopes,455,17,6962,4
01-11-2024,SO67926,CUST 13199,Bhopal,Madhya Pradesh,Middle,Furniture,Chairs,6230,5,28035,2
01-11-2024,SO67933,CUST 23748,New Delhi,Delhi,North,Technology,Machines,11288,2,20318,1
01-11-2024,SO67964,CUST 12702,New Delhi,Delhi,North,Technology,Machines,11295,2,20331,4
01-11-2024,SO67964,CUST 12702,New Delhi,Delhi,North,Office Supplies,Paper,935,19,15989,5
01-11-2024,SO67964,CUST 12702,New Delhi,Delhi,North,Technology,Computer,10986,2,19775,4
01-11-2024,SO67980,CUST 11205,New Delhi,Delhi,North,Furniture,Tables,6369,6,34393,3
01-11-2024,SO68003,CUST 11961,New Delhi,Delhi,North,Office Supplies,Envelopes,606,16,8726,2
01-11-2024,SO67999,CUST 29444,Bangalore,Karnataka,South,Technology,Computer,14971,2,26948,5
01-11-2024,SO67998,CUST 27160,Agra,Uttar Pradesh,Middle,Furniture,Chairs,7624,4,27446,5
01-11-2024,SO67998,CUST 27160,Nellore,Andhra Pradesh,South,Technology,Machines,14113,1,12702,2
01-11-2024,SO67978,CUST 24066,Pune,Maharashtra,West,Technology,Machines,14117,2,25411,4
01-11-2024,SO67978,CUST 24066,Pune,Maharashtra,West,Office Supplies,Envelopes,897,12,9688,4
01-11-2024,SO67974,CUST 17983,Indore,Madhya Pradesh,Middle,Furniture,Chairs,6296,3,16999,2
01-11-2024,SO67974,CUST 17983,Srinagar,Jammu and Kashmir,North,Office Supplies,Bag,389,10,3501,2
01-11-2024,SO67997,CUST 27151,Varanasi,Uttar Pradesh,Middle,Office Supplies,Envelopes,810,12,8748,2
01-11-2024,SO67997,CUST 27151,Agra,Uttar Pradesh,Middle,Office Supplies,Envelopes,410,18,6642,5
01-11-2024,SO68001,CUST 24076,Patna,Bihar,East,Office Supplies,Bag,396,12,4277,5
01-11-2024,SO68001,CUST 24076,Bangalore,Karnataka,South,Furniture,Chairs,5094,5,22923,5
01-11-2024,SO68006,CUST 20912,Raipur,Chhattisgarh,Middle,Office Supplies,Paper,624,11,6178,3
01-11-2024,SO67983,CUST 26453,Kanpur,Uttar Pradesh,Middle,Office Supplies,Bag,771,11,7633,1
01-11-2024,SO67983,CUST 26453,Faridabad,Haryana,North,Office Supplies,Paper,124,16,1786,3
02-11-2024,SO67983,CUST 26453,Hyderabad,Telangana,South,Furniture,Chairs,6028,5,27126,1
02-11-2024,SO67973,CUST 17495,Nasik,Maharashtra,West,Office Supplies,Bag,270,19,4617,4
02-11-2024,SO68020,CUST 23342,Patna,Bihar,East,Office Supplies,Bag,848,18,13738,3
02-11-2024,SO68015,CUST 21944,Kanpur,Uttar Pradesh,Middle,Office Supplies,Bag,745,14,9387,3
02-11-2024,SO68015,CUST 21944,Kanpur,Uttar Pradesh,Middle,Office Supplies,Bag,567,17,8675,2
02-11-2024,SO68011,CUST 15144,Guwahati,Assam,East,Office Supplies,Envelopes,382,12,4126,1
02-11-2024,SO67996,CUST 23229,Mumbai,Maharashtra,West,Office Supplies,Envelopes,817,19,13971,5
02-11-2024,SO67995,CUST 14864,Madurai,Tamil Nadu,South,Technology,Computer,14433,1,12990,4
02-11-2024,SO68016,CUST 24797,Kota,Chhattisgarh,Middle,Technology,Machines,13625,1,12263,5
02-11-2024,SO68013,CUST 25021,Jaipur,Rajasthan,West,Office Supplies,Bag,245,15,3308,3
02-11-2024,SO68013,CUST 25021,Jaipur,Rajasthan,West,Office Supplies,Envelopes,407,13,4762,4
02-11-2024,SO68013,CUST 25021,Kanpur,Uttar Pradesh,Middle,Office Supplies,Paper,910,13,10647,2
02-11-2024,SO67987,CUST 22084,Surat,Gujarat,West,Furniture,Chairs,5677,4,20437,2
02-11-2024,SO68026,CUST 24115,Kolkata,West Bengal,East,Office Supplies,Envelopes,981,14,12361,5
02-11-2024,SO68026,CUST 24115,Chennai,Tamil Nadu,South,Office Supplies,Paper,783,10,7047,5
02-11-2024,SO67992,CUST 17702,Srinagar,Jammu and Kashmir,North,Furniture,Chairs,7139,6,38551,3
02-11-2024,SO67970,CUST 25227,New Delhi,Delhi,North,Furniture,Tables,7781,4,28012,4
02-11-2024,SO67970,CUST 25227,New Delhi,Delhi,North,Office Supplies,Paper,784,19,13406,5
02-11-2024,SO67967,CUST 21224,Gorakhpur,Haryana,North,Office Supplies,Paper,684,10,6156,4
02-11-2024,SO67975,CUST 12613,Agra,Uttar Pradesh,Middle,Furniture,Chairs,6548,5,29466,1
02-11-2024,SO67982,CUST 26477,Kota,Chhattisgarh,Middle,Technology,Computer,11797,2,21235,1
02-11-2024,SO67989,CUST 12532,Thane,Maharashtra,West,Office Supplies,Envelopes,623,13,7289,5
02-11-2024,SO68004,CUST 13196,Thane,Maharashtra,West,Technology,Machines,13653,1,12288,4
02-11-2024,SO68004,CUST 13196,Thane,Maharashtra,West,Furniture,Chairs,5202,3,14045,5
02-11-2024,SO67966,CUST 16341,Pune,Maharashtra,West,Technology,Computer,14390,1,12951,2
02-11-2024,SO67986,CUST 15864,Indore,Madhya Pradesh,Middle,Office Supplies,Envelopes,607,10,5463,1
02-11-2024,SO68005,CUST 16782,Indore,Madhya Pradesh,Middle,Office Supplies,Paper,697,11,6900,1
02-11-2024,SO68005,CUST 16782,Bhopal,Madhya Pradesh,Middle,Office Supplies,Envelopes,235,16,3384,4
02-11-2024,SO68021,CUST 27014,Mumbai,Maharashtra,West,Office Supplies,Envelopes,720,15,9720,1
02-11-2024,SO68024,CUST 24697,Bangalore,Karnataka,South,Furniture,Chairs,5353,4,19271,3
02-11-2024,SO67984,CUST 25357,Mumbai,Maharashtra,West,Furniture,Chairs,5199,6,28075,3
02-11-2024,SO67988,CUST 22157,Mumbai,Maharashtra,West,Technology,Computer,12870,2,23166,3
02-11-2024,SO67988,CUST 22157,Mumbai,Maharashtra,West,Office Supplies,Bag,461,11,4564,2
02-11-2024,SO67979,CUST 15826,Korba,Chhattisgarh,Middle,Furniture,Chairs,7200,3,19440,1
02-11-2024,SO67979,CUST 15826,Korba,Chhattisgarh,Middle,Furniture,Chairs,7112,6,38405,3
02-11-2024,SO67976,CUST 14165,Hyderabad,Telangana,South,Furniture,Chairs,7528,3,20326,3
02-11-2024,SO67971,CUST 25009,Pune,Maharashtra,West,Furniture,Chairs,7944,6,42898,2
02-11-2024,SO68022,CUST 17125,Bangalore,Karnataka,South,Technology,Machines,11906,2,21431,1
02-11-2024,SO68007,CUST 12619,Kolkata,West Bengal,East,Technology,Machines,11524,2,20743,4
02-11-2024,SO68007,CUST 12619,New Delhi,Delhi,North,Technology,Computer,13793,1,12414,3
02-11-2024,SO68007,CUST 12619,New Delhi,Delhi,North,Technology,Computer,14004,1,12604,2
02-11-2024,SO68027,CUST 15637,Korba,Chhattisgarh,Middle,Technology,Computer,14472,2,26050,3
02-11-2024,SO67981,CUST 26778,Korba,Chhattisgarh,Middle,Furniture,Chairs,6737,5,30317,4
02-11-2024,SO68009,CUST 15192,Pune,Maharashtra,West,Furniture,Chairs,6893,5,31019,1
02-11-2024,SO68009,CUST 15192,Pune,Maharashtra,West,Office Supplies,Paper,629,17,9624,1
02-11-2024,SO68025,CUST 25454,Pune,Maharashtra,West,Office Supplies,Bag,898,19,15356,2
02-11-2024,SO67965,CUST 11068,Pune,Maharashtra,West,Office Supplies,Paper,131,15,1769,2
02-11-2024,SO67972,CUST 13136,Gaya,Bihar,East,Furniture,Chairs,7203,6,38896,5
02-11-2024,SO68002,CUST 14611,Mumbai,Maharashtra,West,Office Supplies,Envelopes,969,19,16570,2
02-11-2024,SO68036,CUST 13008,Gorakhpur,Haryana,North,Office Supplies,Envelopes,350,17,5355,3
02-11-2024,SO68066,CUST 26746,Bhilai,Chhattisgarh,Middle,Office Supplies,Envelopes,604,16,8698,2
02-11-2024,SO68066,CUST 26746,Gorakhpur,Haryana,North,Furniture,Chairs,5963,5,26834,3
02-11-2024,SO68066,CUST 26746,Cuttack,Odisha,East,Technology,Machines,10600,1,9540,1
02-11-2024,SO68084,CUST 11421,Cuttack,Odisha,East,Office Supplies,Paper,300,11,2970,4
02-11-2024,SO68051,CUST 15714,Warangal,Telangana,South,Furniture,Chairs,6955,3,18779,1
02-11-2024,SO68051,CUST 15714,Mumbai,Maharashtra,West,Furniture,Tables,6444,3,17399,5
02-11-2024,SO68083,CUST 14160,Ranchi,Jharkhand,East,Furniture,Chairs,5999,3,16197,4
02-11-2024,SO68083,CUST 14160,Bikaner,Rajasthan,West,Furniture,Chairs,6043,5,27194,3
02-11-2024,SO68083,CUST 14160,Nagpur,Maharashtra,West,Office Supplies,Bag,983,14,12386,4
02-11-2024,SO68056,CUST 24856,Bangalore,Karnataka,South,Furniture,Chairs,5517,6,29792,1
02-11-2024,SO68056,CUST 24856,Bangalore,Karnataka,South,Technology,Computer,11373,1,10236,3
02-11-2024,SO68088,CUST 13001,Bangalore,Karnataka,South,Technology,Computer,14059,1,12653,4
02-11-2024,SO68088,CUST 13001,Mangalore,Karnataka,South,Furniture,Chairs,6461,5,29075,1
02-11-2024,SO68048,CUST 14488,Mysore,Karnataka,South,Office Supplies,Bag,107,16,1541,4
02-11-2024,SO68048,CUST 14488,Mysore,Karnataka,South,Office Supplies,Bag,387,16,5573,2
02-11-2024,SO68061,CUST 14895,Mumbai,Maharashtra,West,Furniture,Chairs,5443,3,14696,3
02-11-2024,SO68061,CUST 14895,Ahmedabad,Gujarat,West,Office Supplies,Paper,158,11,1564,3
02-11-2024,SO68079,CUST 18543,Hyderabad,Telangana,South,Furniture,Chairs,7524,6,40630,5
02-11-2024,SO68079,CUST 18543,Hyderabad,Telangana,South,Office Supplies,Paper,312,12,3370,1
02-11-2024,SO68068,CUST 25567,Nagpur,Maharashtra,West,Furniture,Chairs,7852,3,21200,5
02-11-2024,SO68075,CUST 19206,Ahmedabad,Gujarat,West,Office Supplies,Bag,410,18,6642,1
02-11-2024,SO68075,CUST 19206,Ahmedabad,Gujarat,West,Technology,Computer,14808,1,13327,3
02-11-2024,SO68081,CUST 23231,Chennai,Tamil Nadu,South,Technology,Computer,14625,1,13163,2
02-11-2024,SO68081,CUST 23231,Chennai,Tamil Nadu,South,Office Supplies,Paper,203,20,3654,2
02-11-2024,SO68039,CUST 11142,Bangalore,Karnataka,South,Office Supplies,Paper,662,11,6554,5
02-11-2024,SO68078,CUST 21424,Patna,Bihar,East,Office Supplies,Paper,758,13,8869,1
02-11-2024,SO68078,CUST 21424,Nagpur,Maharashtra,West,Office Supplies,Paper,820,20,14760,5
02-11-2024,SO68038,CUST 26715,Hyderabad,Telangana,South,Office Supplies,Paper,972,13,11372,4
02-11-2024,SO68032,CUST 19666,Hyderabad,Telangana,South,Technology,Computer,12328,2,22190,5
02-11-2024,SO68053,CUST 12134,Kota,Chhattisgarh,Middle,Technology,Computer,12177,2,21919,5
02-11-2024,SO68053,CUST 12134,Bokaro,Jharkhand,East,Office Supplies,Paper,710,18,11502,5
02-11-2024,SO68063,CUST 16653,Bokaro,Jharkhand,East,Office Supplies,Paper,590,11,5841,1
02-11-2024,SO68063,CUST 16653,Ajmer,Rajasthan,West,Furniture,Chairs,6401,6,34565,4
02-11-2024,SO68052,CUST 17763,Ajmer,Rajasthan,West,Technology,Machines,12789,1,11510,2
02-11-2024,SO68041,CUST 25836,Ajmer,Rajasthan,West,Technology,Machines,12223,1,11001,4
02-11-2024,SO68041,CUST 25836,Ajmer,Rajasthan,West,Office Supplies,Envelopes,877,17,13418,4
02-11-2024,SO68037,CUST 19904,Durgapur,West Bengal,East,Office Supplies,Envelopes,173,14,2180,1
02-11-2024,SO68037,CUST 19904,Durgapur,West Bengal,East,Office Supplies,Paper,856,15,11556,3
02-11-2024,SO68037,CUST 19904,Pune,Maharashtra,West,Furniture,Chairs,7577,5,34097,3
02-11-2024,SO68087,CUST 12694,Chennai,Tamil Nadu,South,Furniture,Chairs,7634,6,41224,2
02-11-2024,SO68080,CUST 23592,Chennai,Tamil Nadu,South,Technology,Computer,13709,2,24676,1
